"general_id","idprovince","province"
"591178504","ITC4C","Milano"
"588329817","ITC46","Bergamo"
"561533701","ITC48","Pavia"
"533911335","ITC42","Como"
"582599301","ITC4C","Milano"
"593048299","ITC4C","Milano"
"593192156","ITC4C","Milano"
"546156332","ITC4C","Milano"
"552345140","ITC4C","Milano"
"550859148","ITC4D","Monza e della Brianza"
"556200924","ITC47","Brescia"
"597002167","ITC43","Lecco"
"547901927","ITC48","Pavia"
"589947513","ITC4C","Milano"
"547902715","ITC4B","Mantova"
"543528107","ITC4C","Milano"
"576123329","ITC47","Brescia"
"533801636","ITC4C","Milano"
"591574704","ITC4C","Milano"
"505335974","ITC4A","Cremona"
"548620812","ITC46","Bergamo"
"580412732","ITC46","Bergamo"
"550859907","ITC49","Lodi"
"513649216","ITC46","Bergamo"
"552345921","ITC46","Bergamo"
"573562094","ITC47","Brescia"
"544579638","ITC46","Bergamo"
"588342101","ITC4C","Milano"
"591580539","ITC48","Pavia"
"252182664","ITC47","Brescia"
"590153114","ITC4A","Cremona"
"588559048","ITC4C","Milano"
"590643256","ITC41","Varese"
"446768680","ITC42","Como"
"595438285","ITC4C","Milano"
"557657908","ITC4C","Milano"
"566079913","ITC4C","Milano"
"586212137","ITC4C","Milano"
"533462315","ITC4B","Mantova"
"543468885","ITC4D","Monza e della Brianza"
"530852559","ITC49","Lodi"
"585529324","ITC41","Varese"
"553874620","ITC4C","Milano"
"566076894","ITC4C","Milano"
"580479044","ITC4C","Milano"
"561542470","ITC4C","Milano"
"568290672","ITC4A","Cremona"
"568733176","ITC4C","Milano"
"593102688","ITC4B","Mantova"
"572288258","ITC47","Brescia"
"550865160","ITC4B","Mantova"
"552715928","ITC48","Pavia"
"508704874","ITC4C","Milano"
"614263373","ITC4C","Milano"
"541379166","ITC4C","Milano"
"537465975","ITC4C","Milano"
"533800033","ITC47","Brescia"
"596137309","ITC42","Como"
"611343250","ITC47","Brescia"
"561537718","ITC41","Varese"
"585182139","ITC4D","Monza e della Brianza"
"591307304","ITC41","Varese"
"587487402","ITC4B","Mantova"
"573537524","ITC43","Lecco"
"615517877","ITC4C","Milano"
"606467776","ITC4A","Cremona"
"599581883","ITC48","Pavia"
"535812044","ITC48","Pavia"
"612565495","ITC4C","Milano"
"536769707","ITC4C","Milano"
"596138107","ITC46","Bergamo"
"559402429","ITC4C","Milano"
"547535270","ITC49","Lodi"
"575786230","ITC4D","Monza e della Brianza"
"576588008","ITC4B","Mantova"
"605156794","ITC4C","Milano"
"557523758","ITC42","Como"
"509984776","ITC47","Brescia"
"504336200","ITC4D","Monza e della Brianza"
"580928010","ITC4C","Milano"
"566077776","ITC4C","Milano"
"614837929","ITC4C","Milano"
"566314277","ITC41","Varese"
"592856988","ITC4D","Monza e della Brianza"
"503873795","ITC4D","Monza e della Brianza"
"536768468","ITC4B","Mantova"
"504337220","ITC4C","Milano"
"563492592","ITC4A","Cremona"
"509987895","ITC46","Bergamo"
"552744494","ITC4A","Cremona"
"588292333","ITC49","Lodi"
"540992002","ITC41","Varese"
"513107251","ITC4D","Monza e della Brianza"
"547530355","ITC41","Varese"
"566334802","ITC4C","Milano"
"566080169","ITC4C","Milano"
"596139831","ITC46","Bergamo"
"556079218","ITC4C","Milano"
"580926242","ITC4D","Monza e della Brianza"
"566115471","ITC41","Varese"
"566340361","ITC4D","Monza e della Brianza"
"540340067","ITC4D","Monza e della Brianza"
"574247301","ITC4C","Milano"
"585182306","ITC4C","Milano"
"599579676","ITC49","Lodi"
"582603988","ITC4B","Mantova"
"547623326","ITC46","Bergamo"
"591311332","ITC4B","Mantova"
"612915665","ITC41","Varese"
"591310246","ITC48","Pavia"
"593014290","ITC47","Brescia"
"253208677","ITC4C","Milano"
"561537428","ITC47","Brescia"
"607863713","ITC4C","Milano"
"605068707","ITC47","Brescia"
"591309147","ITC46","Bergamo"
"536606950","ITC4C","Milano"
"561585948","ITC47","Brescia"
"589097204","ITC4C","Milano"
"579816705","ITC4C","Milano"
"574876909","ITC4A","Cremona"
"596135604","ITC4C","Milano"
"556081955","ITC4C","Milano"
"566079467","ITC46","Bergamo"
"566080681","ITC4D","Monza e della Brianza"
"550865992","ITC47","Brescia"
"583549214","ITC4D","Monza e della Brianza"
"605111269","ITC47","Brescia"
"561537786","ITC47","Brescia"
"572288275","ITC4D","Monza e della Brianza"
"566074108","ITC41","Varese"
"547539581","ITC47","Brescia"
"543467584","ITC4D","Monza e della Brianza"
"609432647","ITC4B","Mantova"
"533816368","ITC4C","Milano"
"589966241","ITC4B","Mantova"
"607863058","ITC4A","Cremona"
"509991400","ITC4C","Milano"
"596998910","ITC4C","Milano"
"556068522","ITC46","Bergamo"
"533810604","ITC41","Varese"
"605070272","ITC4A","Cremona"
"572287314","ITC4A","Cremona"
"533579682","ITC42","Como"
"582925110","ITC4C","Milano"
"576721341","ITC4C","Milano"
"556080108","ITC47","Brescia"
"557585107","ITC47","Brescia"
"594895049","ITC46","Bergamo"
"509991264","ITC4C","Milano"
"533789454","ITC41","Varese"
"559424389","ITC4C","Milano"
"566074920","ITC43","Lecco"
"614455151","ITC4D","Monza e della Brianza"
"561541106","ITC49","Lodi"
"507436010","ITC42","Como"
"580462425","ITC4C","Milano"
"556084321","ITC4A","Cremona"
"551036638","ITC4B","Mantova"
"558249995","ITC4C","Milano"
"533911075","ITC4C","Milano"
"595601328","ITC46","Bergamo"
"613127070","ITC43","Lecco"
"550866750","ITC47","Brescia"
"586872261","ITC4C","Milano"
"533795590","ITC4C","Milano"
"564071349","ITC46","Bergamo"
"566948776","ITC4C","Milano"
"536772976","ITC4D","Monza e della Brianza"
"543498908","ITC47","Brescia"
"548813314","ITC44","Sondrio"
"552743341","ITC4A","Cremona"
"530834604","ITC41","Varese"
"530740336","ITC4C","Milano"
"580755950","ITC4D","Monza e della Brianza"
"574465456","ITC4C","Milano"
"550291120","ITC4C","Milano"
"548819794","ITC47","Brescia"
"578211566","ITC4C","Milano"
"555166883","ITC42","Como"
"572286167","ITC4C","Milano"
"543452933","ITC4D","Monza e della Brianza"
"609573592","ITC42","Como"
"539475601","ITC42","Como"
"611335953","ITC44","Sondrio"
"609766011","ITC4C","Milano"
"536759983","ITC46","Bergamo"
"605013024","ITC46","Bergamo"
"576363113","ITC42","Como"
"595434118","ITC46","Bergamo"
"550859368","ITC4C","Milano"
"547534822","ITC47","Brescia"
"567246154","ITC47","Brescia"
"587513488","ITC47","Brescia"
"550865572","ITC4A","Cremona"
"533782805","ITC43","Lecco"
"492803525","ITC4C","Milano"
"547539221","ITC42","Como"
"536763724","ITC48","Pavia"
"612632645","ITC42","Como"
"536768557","ITC4B","Mantova"
"363077645","ITC4C","Milano"
"605562116","ITC48","Pavia"
"579817127","ITC49","Lodi"
"580752434","ITC43","Lecco"
"543467618","ITC46","Bergamo"
"609729374","ITC4B","Mantova"
"509299734","ITC4C","Milano"
"561539847","ITC4C","Milano"
"558458583","ITC41","Varese"
"590635342","ITC41","Varese"
"550869019","ITC4D","Monza e della Brianza"
"557520668","ITC42","Como"
"556083571","ITC43","Lecco"
"559474310","ITC41","Varese"
"592801701","ITC46","Bergamo"
"556080579","ITC48","Pavia"
"533591688","ITC4C","Milano"
"539470812","ITC4D","Monza e della Brianza"
"600006323","ITC4C","Milano"
"547900308","ITC41","Varese"
"547245902","ITC4B","Mantova"
"556083426","ITC4C","Milano"
"330790829","ITC46","Bergamo"
"508215018","ITC4C","Milano"
"559371023","ITC41","Varese"
"607230245","ITC41","Varese"
"606451690","ITC47","Brescia"
"566342398","ITC4D","Monza e della Brianza"
"548440328","ITC4C","Milano"
"536423653","ITC47","Brescia"
"588293066","ITC4C","Milano"
"558241218","ITC46","Bergamo"
"566336336","ITC4C","Milano"
"544525849","ITC4D","Monza e della Brianza"
"596140074","ITC4D","Monza e della Brianza"
"566714676","ITC42","Como"
"533810361","ITC4A","Cremona"
"611333054","ITC46","Bergamo"
"556069053","ITC47","Brescia"
"543464565","ITC4D","Monza e della Brianza"
"586213093","ITC4D","Monza e della Brianza"
"557560340","ITC46","Bergamo"
"566328431","ITC48","Pavia"
"561543019","ITC4C","Milano"
"587402850","ITC4D","Monza e della Brianza"
"597000781","ITC4C","Milano"
"252905883","ITC4C","Milano"
"591576715","ITC41","Varese"
"605012493","ITC4B","Mantova"
"575660082","ITC4C","Milano"
"556076879","ITC47","Brescia"
"583548856","ITC41","Varese"
"586858054","ITC41","Varese"
"566074786","ITC46","Bergamo"
"561046757","ITC4C","Milano"
"578219435","ITC4C","Milano"
"595101457","ITC4C","Milano"
"353544346","ITC47","Brescia"
"573430715","ITC48","Pavia"
"586694780","ITC4A","Cremona"
"550870073","ITC43","Lecco"
"547900337","ITC41","Varese"
"503776411","ITC4C","Milano"
"550868561","ITC46","Bergamo"
"577845537","ITC46","Bergamo"
"509261440","ITC47","Brescia"
"547535766","ITC42","Como"
"556201033","ITC46","Bergamo"
"566075314","ITC46","Bergamo"
"546271700","ITC4C","Milano"
"556078784","ITC4C","Milano"
"556079693","ITC49","Lodi"
"611332807","ITC4C","Milano"
"553167040","ITC48","Pavia"
"578215693","ITC4C","Milano"
"586869847","ITC4A","Cremona"
"615472168","ITC4C","Milano"
"547533326","ITC47","Brescia"
"552414592","ITC46","Bergamo"
"582603934","ITC42","Como"
"550863573","ITC47","Brescia"
"605575288","ITC48","Pavia"
"561536700","ITC47","Brescia"
"561061244","ITC4C","Milano"
"596138289","ITC4C","Milano"
"543467531","ITC4B","Mantova"
"542347738","ITC47","Brescia"
"503859960","ITC4C","Milano"
"533798926","ITC47","Brescia"
"536768238","ITC4B","Mantova"
"547901610","ITC47","Brescia"
"576587291","ITC41","Varese"
"532415906","ITC4C","Milano"
"572284271","ITC42","Como"
"591577161","ITC46","Bergamo"
"576584189","ITC4C","Milano"
"566074573","ITC46","Bergamo"
"536773044","ITC4D","Monza e della Brianza"
"533524727","ITC47","Brescia"
"561540378","ITC47","Brescia"
"576587661","ITC47","Brescia"
"543468554","ITC4B","Mantova"
"551790390","ITC43","Lecco"
"533795927","ITC48","Pavia"
"591310940","ITC4A","Cremona"
"557567403","ITC46","Bergamo"
"533818980","ITC4D","Monza e della Brianza"
"556985231","ITC46","Bergamo"
"557531079","ITC43","Lecco"
"547903527","ITC4C","Milano"
"530407071","ITC46","Bergamo"
"557681543","ITC4D","Monza e della Brianza"
"566074869","ITC47","Brescia"
"550870281","ITC43","Lecco"
"563654151","ITC4D","Monza e della Brianza"
"530898013","ITC4C","Milano"
"542323170","ITC41","Varese"
"566329050","ITC49","Lodi"
"586872450","ITC4D","Monza e della Brianza"
"590637319","ITC46","Bergamo"
"548134777","ITC4D","Monza e della Brianza"
"547534659","ITC4B","Mantova"
"586208914","ITC4C","Milano"
"553924151","ITC4D","Monza e della Brianza"
"552716161","ITC4C","Milano"
"547529441","ITC4C","Milano"
"566840565","ITC47","Brescia"
"580415823","ITC4C","Milano"
"575647251","ITC4C","Milano"
"584787001","ITC4C","Milano"
"605528362","ITC4A","Cremona"
"614834568","ITC41","Varese"
"540837118","ITC4C","Milano"
"574876972","ITC47","Brescia"
"577526078","ITC43","Lecco"
"550869180","ITC4C","Milano"
"586872131","ITC4D","Monza e della Brianza"
"611334334","ITC43","Lecco"
"543527863","ITC4C","Milano"
"612922632","ITC46","Bergamo"
"578218342","ITC4C","Milano"
"558489032","ITC4C","Milano"
"580755073","ITC4C","Milano"
"605069363","ITC4C","Milano"
"593191982","ITC4D","Monza e della Brianza"
"597438655","ITC41","Varese"
"557677261","ITC4D","Monza e della Brianza"
"615471827","ITC4C","Milano"
"611335520","ITC47","Brescia"
"547530150","ITC4C","Milano"
"550622616","ITC4C","Milano"
"585958993","ITC4C","Milano"
"580755614","ITC4C","Milano"
"542327670","ITC46","Bergamo"
"567517955","ITC4C","Milano"
"575846947","ITC42","Como"
"544605525","ITC4C","Milano"
"591311822","ITC4C","Milano"
"575792599","ITC48","Pavia"
"609089906","ITC4C","Milano"
"589971756","ITC4C","Milano"
"552425529","ITC4D","Monza e della Brianza"
"590634724","ITC48","Pavia"
"548675349","ITC41","Varese"
"552345329","ITC4C","Milano"
"245718543","ITC4B","Mantova"
"590151351","ITC41","Varese"
"578215476","ITC4C","Milano"
"552345487","ITC4C","Milano"
"575210074","ITC4C","Milano"
"550871315","ITC4C","Milano"
"563451023","ITC4C","Milano"
"597000682","ITC4A","Cremona"
"533523635","ITC46","Bergamo"
"605297940","ITC46","Bergamo"
"615459458","ITC42","Como"
"533779264","ITC4C","Milano"
"582600020","ITC4C","Milano"
"609411882","ITC46","Bergamo"
"580414791","ITC4C","Milano"
"542350086","ITC4C","Milano"
"584067834","ITC4C","Milano"
"574618998","ITC4C","Milano"
"566077597","ITC41","Varese"
"593107815","ITC4A","Cremona"
"595400904","ITC4C","Milano"
"547623324","ITC47","Brescia"
"557669043","ITC4C","Milano"
"573564100","ITC4B","Mantova"
"586871419","ITC4B","Mantova"
"550870272","ITC42","Como"
"542357647","ITC4C","Milano"
"584233208","ITC4C","Milano"
"572288977","ITC47","Brescia"
"550867109","ITC4C","Milano"
"561542123","ITC4B","Mantova"
"547903341","ITC4C","Milano"
"580400020","ITC48","Pavia"
"605067123","ITC4C","Milano"
"566379361","ITC47","Brescia"
"612948346","ITC4C","Milano"
"533798454","ITC4D","Monza e della Brianza"
"504337047","ITC4C","Milano"
"612934777","ITC4C","Milano"
"611956568","ITC4C","Milano"
"566848591","ITC4D","Monza e della Brianza"
"607865735","ITC4C","Milano"
"586872096","ITC4C","Milano"
"546159238","ITC4C","Milano"
"566377949","ITC4C","Milano"
"612565291","ITC4C","Milano"
"614834482","ITC47","Brescia"
"552715260","ITC48","Pavia"
"572459063","ITC4A","Cremona"
"533819080","ITC4C","Milano"
"590147801","ITC4D","Monza e della Brianza"
"566705948","ITC4C","Milano"
"552347757","ITC4D","Monza e della Brianza"
"566334544","ITC4C","Milano"
"613582119","ITC4C","Milano"
"509261502","ITC4C","Milano"
"589106156","ITC4C","Milano"
"609405926","ITC4C","Milano"
"607595308","ITC4C","Milano"
"582602401","ITC46","Bergamo"
"566335417","ITC4C","Milano"
"580927629","ITC4C","Milano"
"547903229","ITC4C","Milano"
"544509069","ITC4C","Milano"
"597549468","ITC4C","Milano"
"552744506","ITC4C","Milano"
"565301580","ITC4C","Milano"
"542327114","ITC46","Bergamo"
"150040087","ITC4C","Milano"
"504306497","ITC47","Brescia"
"572458847","ITC4C","Milano"
"610945277","ITC4C","Milano"
"592228820","ITC4C","Milano"
"607965823","ITC41","Varese"
"578219368","ITC4C","Milano"
"607251590","ITC49","Lodi"
"547623233","ITC47","Brescia"
"578217835","ITC4C","Milano"
"614471739","ITC4B","Mantova"
"614991763","ITC49","Lodi"
"576585598","ITC41","Varese"
"551887999","ITC4C","Milano"
"556080796","ITC4D","Monza e della Brianza"
"580755451","ITC4C","Milano"
"533785664","ITC4C","Milano"
"503822674","ITC4C","Milano"
"533803805","ITC41","Varese"
"546762789","ITC4C","Milano"
"597047315","ITC47","Brescia"
"586273414","ITC4C","Milano"
"572272925","ITC42","Como"
"573463593","ITC4C","Milano"
"607235984","ITC46","Bergamo"
"533596860","ITC48","Pavia"
"586702797","ITC41","Varese"
"550638782","ITC42","Como"
"566078745","ITC4C","Milano"
"598133273","ITC4D","Monza e della Brianza"
"543531318","ITC4C","Milano"
"605066887","ITC4C","Milano"
"488640645","ITC42","Como"
"593191383","ITC4C","Milano"
"582600885","ITC48","Pavia"
"548611777","ITC46","Bergamo"
"561541845","ITC4C","Milano"
"550869255","ITC47","Brescia"
"593192653","ITC4C","Milano"
"544415207","ITC47","Brescia"
"607586965","ITC4C","Milano"
"589956745","ITC4C","Milano"
"578216449","ITC4C","Milano"
"609574392","ITC4C","Milano"
"580755485","ITC4C","Milano"
"548806087","ITC4C","Milano"
"565313938","ITC4C","Milano"
"543464710","ITC48","Pavia"
"575792182","ITC48","Pavia"
"605470219","ITC4C","Milano"
"557685739","ITC4D","Monza e della Brianza"
"582601737","ITC4C","Milano"
"593736668","ITC44","Sondrio"
"508624117","ITC46","Bergamo"
"536769725","ITC4C","Milano"
"533525262","ITC4C","Milano"
"552761108","ITC41","Varese"
"543458819","ITC47","Brescia"
"578215395","ITC46","Bergamo"
"586409117","ITC4D","Monza e della Brianza"
"547903697","ITC4D","Monza e della Brianza"
"556069367","ITC4C","Milano"
"609574618","ITC4C","Milano"
"607234870","ITC46","Bergamo"
"584226276","ITC4C","Milano"
"548819791","ITC47","Brescia"
"587459997","ITC4C","Milano"
"407685331","ITC4D","Monza e della Brianza"
"296126275","ITC4C","Milano"
"580755116","ITC4C","Milano"
"611343078","ITC4C","Milano"
"533585443","ITC4C","Milano"
"543457137","ITC4C","Milano"
"607904675","ITC4B","Mantova"
"589971565","ITC4C","Milano"
"509992883","ITC48","Pavia"
"607861078","ITC4C","Milano"
"547535653","ITC41","Varese"
"533463138","ITC47","Brescia"
"552427127","ITC46","Bergamo"
"497725339","ITC4C","Milano"
"557570961","ITC46","Bergamo"
"609573557","ITC41","Varese"
"596139746","ITC4C","Milano"
"533521153","ITC4C","Milano"
"533526963","ITC48","Pavia"
"614362981","ITC4D","Monza e della Brianza"
"553903639","ITC4C","Milano"
"572272147","ITC46","Bergamo"
"609090706","ITC46","Bergamo"
"591310948","ITC4A","Cremona"
"572290905","ITC4C","Milano"
"561541691","ITC47","Brescia"
"533551646","ITC46","Bergamo"
"509990030","ITC4C","Milano"
"533488849","ITC42","Como"
"572287270","ITC47","Brescia"
"572285177","ITC4C","Milano"
"556069325","ITC4C","Milano"
"614244031","ITC4B","Mantova"
"586688861","ITC4D","Monza e della Brianza"
"540356658","ITC4C","Milano"
"614364606","ITC42","Como"
"607904819","ITC42","Como"
"589971767","ITC4C","Milano"
"245718543","ITC4D","Monza e della Brianza"
"533791417","ITC4C","Milano"
"580929391","ITC42","Como"
"563492064","ITC48","Pavia"
"593736448","ITC4C","Milano"
"609573548","ITC41","Varese"
"572716293","ITC47","Brescia"
"568770231","ITC47","Brescia"
"596138884","ITC46","Bergamo"
"561577940","ITC4D","Monza e della Brianza"
"613584140","ITC4C","Milano"
"593190838","ITC4C","Milano"
"615471915","ITC4C","Milano"
"557683051","ITC4D","Monza e della Brianza"
"607866475","ITC47","Brescia"
"561585909","ITC46","Bergamo"
"576625999","ITC4D","Monza e della Brianza"
"590148021","ITC4C","Milano"
"589948556","ITC4C","Milano"
"552758254","ITC4C","Milano"
"509988564","ITC4C","Milano"
"580752018","ITC41","Varese"
"547534956","ITC46","Bergamo"
"557520756","ITC42","Como"
"566073413","ITC41","Varese"
"556069480","ITC4C","Milano"
"533791192","ITC4D","Monza e della Brianza"
"572459305","ITC46","Bergamo"
"589565250","ITC41","Varese"
"567299982","ITC4C","Milano"
"605069520","ITC4C","Milano"
"488645038","ITC4A","Cremona"
"569737836","ITC4C","Milano"
"605636262","ITC46","Bergamo"
"609574365","ITC4C","Milano"
"607861251","ITC4D","Monza e della Brianza"
"610962789","ITC4C","Milano"
"563452807","ITC46","Bergamo"
"590146927","ITC48","Pavia"
"547902736","ITC4B","Mantova"
"580755155","ITC4C","Milano"
"536770516","ITC4C","Milano"
"547900444","ITC41","Varese"
"567066388","ITC4C","Milano"
"591580667","ITC41","Varese"
"530729179","ITC43","Lecco"
"558358561","ITC4C","Milano"
"591575548","ITC47","Brescia"
"556080570","ITC4C","Milano"
"607247110","ITC49","Lodi"
"548676136","ITC4C","Milano"
"611347020","ITC46","Bergamo"
"503792237","ITC46","Bergamo"
"597986021","ITC4C","Milano"
"557583411","ITC47","Brescia"
"606431105","ITC4A","Cremona"
"614839452","ITC47","Brescia"
"605746623","ITC4C","Milano"
"591309078","ITC46","Bergamo"
"542351090","ITC47","Brescia"
"504310537","ITC4C","Milano"
"484998601","ITC4C","Milano"
"606423306","ITC4C","Milano"
"596998194","ITC4C","Milano"
"542362986","ITC4C","Milano"
"614324279","ITC4C","Milano"
"533909633","ITC49","Lodi"
"589317414","ITC4C","Milano"
"538054081","ITC4C","Milano"
"575786818","ITC41","Varese"
"557592837","ITC47","Brescia"
"586868774","ITC48","Pavia"
"589948220","ITC4C","Milano"
"543462389","ITC4C","Milano"
"591307359","ITC41","Varese"
"544580411","ITC4C","Milano"
"536767063","ITC4A","Cremona"
"566332696","ITC4B","Mantova"
"609574112","ITC49","Lodi"
"580411882","ITC4C","Milano"
"607863294","ITC47","Brescia"
"561577107","ITC47","Brescia"
"552758057","ITC4C","Milano"
"275767237","ITC43","Lecco"
"508862033","ITC4C","Milano"
"578217415","ITC4C","Milano"
"615461514","ITC47","Brescia"
"566330890","ITC4C","Milano"
"580469151","ITC48","Pavia"
"530922103","ITC46","Bergamo"
"552423199","ITC4C","Milano"
"508664891","ITC4C","Milano"
"575782917","ITC4C","Milano"
"533911327","ITC4C","Milano"
"557665929","ITC4C","Milano"
"547623595","ITC43","Lecco"
"571457358","ITC47","Brescia"
"510038923","ITC4C","Milano"
